Date;PETR4;BBDC4;PETR3;ABEV3;BBAS3;B3SA3;ITSA4;VALE3;ITUB4;LREN3;UGPA3;BBDC3;VIVT4;BRFS3;KROT3;FIBR3;JBSS3;GGBR4;EMBR3;RENT3;BRKM5;EQTL3;WEGE3;RADL3;LAME4;CCRO3;PCAR4;HYPE3;BRML3;CMIG4;TIMP3;SBSP3;EGIE3;BRAP4;ESTC3;ELET3;MULT3;CSNA3;BTOW3;NATU3;USIM5;CSAN3;TAEE1;GOAU4;ENBR3;CYRE3;MRVE3;IGTA3;MRFG3;GOLL4
10/1/2008;26,921;10,006;34,846;3,068;11,688;6,149;2,869;23,46;13,287;3,44;9,912;8,834;20,088;17,036;1,519;27,867;4,745;18,192;11,183;2,542;7,326;4,133;3,512;2,996;4,27;4,088;31,322;5,671;3,591;5,69;6,074;6,859;11,517;15,362;3,868;13,31;4,593;13,137;40,527;13,708;17,916;9,39;3,395;25,132;4,684;15,881;4,706;5,826;16,98;12,74
10/2/2008;26,402;9,837;33,837;3,058;11,421;6,014;2,833;22,973;13,025;3,381;9,655;8,763;20,431;16,921;1,487;27,315;4,534;17,684;11,285;2,322;7,262;4,189;3,47;2,952;4,149;3,958;31,331;5,52;3,458;5,678;6,032;6,844;11,557;15,113;3,816;12,884;4,568;12,932;39,908;13,667;17,232;9,216;3,463;24,755;4,666;15,457;4,586;5,666;16,13;13,22
10/3/2008;25,944;9,465;34,042;3,011;10,934;5,947;2,733;22,206;12,615;3,092;9,536;8,642;20,367;15,965;1,487;24,828;4,47;17,413;11,465;2,351;7,361;4,038;3,555;2,922;3,976;3,942;31,694;5,455;3,579;5,715;6,249;6,937;11,523;14,655;3,905;13,083;4,485;12,562;37,444;13,791;16,514;9,738;3,517;24,427;4,534;14,822;4,268;5,625;16,796;12,644
10/6/2008;23,159;8,319;30,597;2,911;9,05;4,787;2,392;19,908;10,903;2,772;8,605;7,801;19,886;13,992;1,46;22,685;3,437;15,054;10,398;1,681;6,477;3,529;3,211;2,656;3,44;3,604;28,706;5,088;2,977;5,269;6,165;6,087;11,563;12,637;3,398;12,162;4,222;10,731;30,051;12,914;13,36;8,91;3,422;21,153;4,219;13,653;3,363;5,585;16,41;11,041
10/7/2008;23,617;8,608;31,532;2,94;9,24;5,091;2,433;20,414;11,178;2,842;8,605;7,541;20,56;14,663;1,445;24,009;3,684;15,257;10,748;1,917;6,866;3,547;3,248;2,524;3,281;3,543;27,998;4,825;2,857;5,428;5,999;6,213;11,444;12,979;3,28;12,275;4,319;10,604;27,476;13,328;13,732;8,353;3,42;21,741;4,393;14,359;3,241;5,465;16,401;11,406
10/8/2008;22,129;8,615;30,343;2,712;8,731;5,219;2,454;19,991;11,346;2,606;7,655;7,443;20,186;13,175;1,381;20,951;3,556;13,954;10,236;2,007;6,017;3,261;3,057;2,394;2,977;3,475;27,045;4,614;2,406;5,196;5,832;5,885;10,632;12,197;2,875;11,524;4,375;10,012;22,753;12,7;12,484;8,889;3,259;19,29;4,39;11,252;2,846;5,344;15,638;9,562
10/9/2008;21,747;8,451;29,039;2,726;8,562;5,758;2,371;19,87;10,813;2,548;7,278;7,521;19,86;14,219;1,381;19,579;3,73;13,455;9,724;1,995;5,811;3,529;3,099;2,332;3,068;3,702;26,627;4,765;2,237;4,735;5,665;5,839;10,209;12,104;3,108;11,69;4,458;10,204;22,667;12,424;12,423;9,118;3,259;18,618;4,469;11,142;3,165;5,3;15,628;9,745
10/10/2008;19,115;7,508;25,593;2,554;7,843;5,448;2,075;18,302;10,035;2,388;6,703;6,627;19,185;12,842;1,367;15,863;2,679;12,009;8,402;1,847;5,238;3,42;2,52;2,506;2,736;3,382;24,384;4,571;2,346;4,659;5,615;5,215;9,16;10,637;3,006;10,863;4,153;9,069;20,177;11,769;11,871;8,325;3,123;16,78;4,219;8,631;2,587;4,46;13,312;8,89
10/13/2008;20,526;8,759;27,587;2,841;8,901;5,832;2,522;20,478;11,567;2,814;8,236;7,736;21,793;15,041;1,423;18,388;3,456;13,202;9,11;2,078;6,137;3,928;2,869;2,925;2,871;3,702;26,291;5,002;2,776;4,87;6,24;5,829;10,158;12,116;3,863;11,619;4,153;10,406;24,702;12,424;13,36;8,736;3,395;18,266;4,316;9,376;3,292;4,822;14,287;9,572
10/14/2008;22,129;9,481;29,793;2,912;9,753;6,25;2,691;22,058;12,615;3,111;8,638;8,158;21,935;15,33;1,487;21,779;4,068;14,521;9,98;2,108;6,583;4,112;3,259;2,801;3,17;3,897;28,152;5,33;2,857;5,096;6,165;6,148;10,807;13,287;4,153;12,611;4,236;11,381;27,355;12,528;14,652;9,153;3,666;20,062;4,598;10,161;3,622;4,42;14,373;9,879
10/15/2008;19,992;8,871;26,66;2,812;8,942;5,36;2,46;18,75;11,632;3,014;8,416;7,677;21,69;14,663;1,487;20,836;3,392;12,263;9,204;1,977;6,158;4,024;3,018;2,656;2,948;3,652;26,899;4,985;2,406;4,979;5,915;5,907;10,378;11,345;4,179;11,997;4,084;9,43;26,188;12,065;13,22;8,339;3,395;17,25;4,463;9,808;3,269;4,175;13,032;8,641
10/16/2008;18,466;8,47;24,117;2,654;8,465;4,828;2,356;16,83;10,936;2,802;8,58;7,472;23,117;14,019;1,487;20,674;2,925;11,739;9,213;1,935;6,47;3,829;2,938;2,656;2,832;3,67;27,181;4,601;2,406;4,87;5,974;5,454;10,547;10,319;4,109;11,897;3,945;9,752;21,886;12,355;12,655;8,074;3,259;16,226;4,482;8,553;2,963;3,894;13,032;8,833
10/17/2008;18,397;8,181;24,379;2,911;8,362;4,848;2,169;17,549;10,24;2,859;8,904;7,154;23,461;14,406;1,455;19,521;2,843;12,356;8,914;2,007;6,441;3,971;3,057;2,659;2,822;3,687;28,334;4,442;2,421;5,06;5,915;5,651;10,575;10,724;4,757;11,713;4,07;10,373;22,221;12,424;12,918;7,692;3,123;16,956;4,373;8,968;3,292;3,821;11,97;9,754
10/20/2008;19,534;8,435;25,437;2,968;8,521;4,565;2,143;18,758;10,219;2,995;8,864;7,378;23,074;15,059;1,466;18,769;2,816;12,686;9,025;2,095;6,682;4,126;3,156;2,845;2,822;3,621;28,679;4,61;2,343;5,07;6,124;5,88;10,434;11,588;4,443;11,43;4,153;10,406;23,784;12,424;13,141;7,928;2,987;17,569;4,412;9,635;3,372;4,078;12,018;9,687
10/21/2008;19,695;8,3;25,757;3,029;8,68;4,443;2,128;19,684;10,195;2,954;8,946;7,31;22,129;15,299;1,466;19,34;3,163;12,77;9,383;2,027;6,554;4,144;3,156;2,937;2,943;3,647;28,879;4,743;2,243;5,109;6,007;5,87;10,604;11,808;4,323;11,397;4,178;10,25;25,329;12,424;13,448;8,339;2,987;17,502;4,607;10,553;3,575;4,299;12,144;10,321
10/22/2008;18,573;7,877;24,199;2,823;7,905;4,012;2,012;18,85;9,699;2,754;8,753;6,923;21,905;14,126;1,466;17,959;2,971;12,009;8,948;1,882;6,278;3,985;3,076;2,922;2,736;3,502;27,599;4,636;2,063;4,927;5,599;5,532;10,147;11,356;4,182;10,712;3,959;9,365;23,44;12,003;12,567;7,796;2,716;16,478;4,412;9,282;3,219;4,295;11,651;9,524
10/23/2008;18,077;7,331;23,378;2,583;7,546;3,607;1,852;18,167;8,806;2,872;8,722;6,403;21,789;13,552;1,407;17,149;2,953;11,671;8,633;1,739;6,293;3,836;2,961;2,771;2,547;3,237;25,71;4,567;1,831;4,63;4,941;5,208;10,198;10,985;4,13;10,273;3,666;9,03;21,895;12,493;11,717;7,754;2,58;16,1;4,273;8,058;2,751;4,299;10,908;8,641
10/24/2008;16,787;6,577;21,894;2,54;6,622;3,277;1,562;17,221;7,573;2,467;8,073;5,782;22,386;13,104;1,434;16,682;2,779;10,402;8,53;1,631;6,017;3,6;2,467;2,45;2,311;2,897;24,747;4,442;1,588;4,512;4,291;4,981;9,543;10,377;3,855;9,659;3,289;8,276;18,847;12,286;10,644;6,815;2,363;14,228;4,11;6,944;2,552;4,018;9,643;7,863
10/27/2008;15,36;6,645;19,597;2,533;6,452;3,182;1,553;15,999;7,598;2,489;7,661;5,597;22,984;12,917;1,423;16,292;3,008;9,793;8,104;1,606;5,578;3,565;2,295;2,45;2,306;2,787;23,612;4,442;1,564;4,455;4,416;4,921;9,419;9,791;3,398;9,682;3,115;8,061;18,589;11,907;10,311;6,265;2,281;13,515;3,868;6,395;2,354;4,014;8,688;7,441
10/28/2008;15,299;6,991;19,843;2,738;6,889;3,068;1,675;16,688;7,975;2,786;8,008;6,013;23,418;13,33;1,285;17,54;3,2;10,614;8,505;1,654;6,151;3,882;2,502;2,42;2,842;2,786;26,009;4,593;1,657;4,79;5,049;5,057;9,724;10,087;3,45;10,523;3,873;9,105;21,895;12,279;11,595;7,552;2,444;14,522;4,037;8,231;2,587;4,018;9,363;7,777
10/29/2008;16,78;7,829;22,222;2,883;7,315;3,607;1,926;17,963;9,289;2,872;8,044;6,497;23,375;13,286;1,062;17,902;3,2;11,307;9,341;1,932;6,356;4,306;2,637;2,804;3,001;2,956;28,289;4,657;2,075;4,969;5,157;5,434;9,78;10,84;3,369;11,241;3,732;9,518;23,861;12,072;12,567;8,005;2,288;15,773;4,326;9,376;2,893;4,03;9,17;8,257
10/30/2008;17,527;8,406;23,091;2,831;7,792;4,099;2,081;18,679;9,892;2,907;8,14;7,147;23,104;13,641;1,025;20,284;3,648;12,178;9,895;2,258;6,533;4,129;2,915;2,774;3,179;3,208;30,105;5,175;2,406;4,878;5,365;6,014;9,825;11,478;3,502;12,705;3,782;10,178;24,891;12,769;13,251;8,534;2,24;16,797;4,45;9,808;3,081;4,179;9,846;9,13
10/31/2008;18,23;8,31;24,199;2,657;7,638;4,032;2,158;18,745;10,195;2,438;8,37;7,147;21,914;15,085;0,945;21,151;3,648;12,373;9,741;2,281;6,845;4,306;2,926;2,919;3,097;3,534;30,614;5,045;2,412;4,965;5,149;6,106;9,786;11,362;3,62;12,653;3,309;9,82;25,071;13,045;12,913;7,97;2,336;17,091;4,534;9,219;2,723;4,098;10,136;9,361
11/3/2008;18,26;8,823;24,1;2,705;7,797;4,079;2,454;19,625;11,269;2,505;8,389;7,472;21,338;14,574;0,959;21,436;3,821;12,28;9,818;2,296;6,944;4,235;3,055;2,863;3,015;3,478;31,149;5,627;2,457;5,134;5,074;6,428;9,786;12,075;3,725;12,549;3,093;9,583;25,252;13,777;12,484;7,587;2,42;16,931;4,506;9,259;2,81;4,139;10,618;9,601
11/4/2008;19,481;9,197;25,921;2,732;8,501;4,679;2,715;20,795;12,232;2,575;8,489;7,675;21,218;15,512;0,988;22,313;4,114;13,447;9,904;2,163;6,937;4,024;3,213;3,099;3,257;3,549;31,703;6,072;2,448;5,249;5,149;6,696;10,147;13,021;3,947;12,795;3,17;10,341;26,531;14,826;12,9;7,963;2,458;18,644;4,786;10,043;3,057;4,159;11,091;9,937
11/5/2008;19,595;8,763;25,848;2,686;8,598;4,504;2,575;20,486;11,577;2,585;8,5;7,35;20,904;15,285;1,008;21,332;3,666;13,083;9,554;2,128;6,285;3,9;3,124;3,235;3,151;3,316;32,448;6,162;2,496;4,949;4,874;6,542;10,09;12,811;3,881;12,629;3,253;9,72;26,995;15,116;12,348;8,311;2,573;18,341;4,793;9,847;3,031;4,127;10,667;9,649
11/6/2008;18,428;7,865;24,387;2,754;7,895;3,931;2,324;18,475;10,388;2,458;8,941;6,66;21,385;15,419;1,03;19,845;3,291;11,823;9,494;1,797;6,073;3,618;3,099;3,173;2,938;3,264;32,303;6,076;2,34;4,975;4,624;6,082;10,085;11,398;3,918;11,959;3,322;8,422;25,904;14,806;11,192;7,998;2,507;16,268;4,73;8,953;2,749;4,014;10,107;9,486
11/7/2008;18,298;7,865;23,994;2,911;8,105;3,978;2,439;18,495;10,52;2,58;9,347;6,738;22,159;16,37;1,115;20,388;3,639;12,178;8,957;1,802;5,733;3,579;3,211;3,261;3,17;3,316;32,466;6,214;2,313;5,022;4,724;6,447;9,927;11,614;3,97;11,808;3,281;8,373;26,351;15,165;11,148;8,353;2,566;16,847;4,745;8,231;2,667;4,018;10,136;9,265
11/10/2008;19,069;8,019;25,019;2,968;8,213;4,174;2,546;19,362;11,138;2,592;9,548;6,667;22,683;16,81;1,168;19,988;3,73;12,458;8,155;1,919;5,79;3,882;3,213;3,244;3,228;3,333;32,584;6,244;2,373;5,124;4,707;6,282;10,592;11,979;4,208;12,039;3,364;8,533;26,102;15,047;11,336;8,757;2,714;17,208;4,731;7,995;2,545;3,942;10,039;8,938
11/11/2008;18,466;7,733;24,084;2,937;7,392;3,877;2,49;18,935;10,757;2,452;9,059;6,553;22,773;15,756;1,168;16,959;3,748;12,635;7,626;1,598;5,273;4,006;3,009;3,217;3,078;3,332;31,74;5,886;2,316;5,07;4,124;6,143;10,124;11,805;3,996;12,611;3,176;8,097;24,548;14,978;10,688;7,956;2,645;17,384;4,544;6,536;2,387;3,894;10,02;7,911
11/12/2008;17,665;7,54;22,886;2,911;7,366;3,789;2,421;18,449;10,491;2,344;8,918;6,553;22,481;15,685;1,259;16,463;3,931;12,914;7,541;1,483;5,203;3,946;3,053;3,055;3,001;3,301;30,922;5,826;2,316;5,036;4,041;6,077;10,378;11,674;4,036;12,563;3,059;7,967;23,44;14,488;10,447;7,796;2,675;17,846;4,506;6,112;2,399;3,852;9,653;7,825
11/13/2008;16,474;7,682;21,393;3,14;7,315;3,722;2,484;18,2;10,925;2,263;9,174;6,546;22,459;15,508;1,275;16,339;3,712;12,246;7,37;1,586;5,075;3,988;3,005;3,052;2,967;3,43;31,649;5,761;2,301;5,183;4,057;6,328;11,247;11,273;4,049;11,926;3,046;7,707;23,423;14,902;10,018;7,629;2,58;16,889;4,506;6,332;2,258;3,695;8,881;7,729
11/14/2008;16,574;7,865;21,5;3,248;7,307;3,681;2,528;18,357;11,114;2,154;9,366;6,667;22,687;15,899;1,272;16,682;3,703;12,652;7,174;1,566;5,096;4,009;3,018;3,016;2,986;3,613;31,967;5,822;2,255;5,355;4,332;6,452;11,049;11,422;4,179;12,233;2,893;7,882;23,268;14,833;10,206;7,796;2,577;17,376;4,542;5,9;2,234;3,674;8,697;7,882
11/17/2008;15,872;7,797;20,704;3,111;7,483;3,459;2,412;18,022;10,745;2,019;9,682;6,553;21,944;15,459;1,219;16,168;3,73;12,118;7,6;1,528;4,99;4,144;2,984;2,878;3,073;3,591;32,512;5,684;2,105;5,613;4,816;6,408;11,275;11,368;3,915;12,927;2,755;7,856;23,869;14,288;9,667;7,991;2,592;16,661;4,591;5,72;2,107;3,57;8,649;8,161
11/18/2008;15,605;7,608;20,483;3,053;7,375;3,351;2,365;17,431;10,429;1,988;9,574;6,504;22,129;14,863;1,21;15,263;3,785;11,733;7,199;1,488;5,004;4,076;2,915;2,981;2,986;3,638;32,693;5,627;2,376;5,576;4,682;6,442;11,331;10,973;3,855;13,083;2,686;7,736;23,603;14,357;9,821;8,005;2,445;16,074;4,803;5,406;1,935;3,545;8,109;8,324
11/19/2008;15,009;7,364;19,638;3,08;7,214;3,129;2,279;17,207;10,143;2,034;9,555;6,254;22,27;13,792;1,211;15,329;3,611;11,15;7,464;1,448;4,955;3,949;2,846;2,922;3,015;3,67;32,421;5,602;2,31;5,606;4,474;6,623;11,383;10,764;3,764;13,106;2,55;7,378;23,045;14,495;9,492;7,678;2,417;15,309;4,756;5,281;1,801;3,612;8,302;8,814
11/20/2008;15,009;7,364;19,638;3,08;7,214;3,129;2,279;17,207;10,143;2,034;9,555;6,254;22,27;13,792;1,211;15,329;3,611;11,15;7,464;1,448;4,955;3,949;2,846;2,922;3,015;3,67;32,421;5,602;2,31;5,606;4,474;6,623;11,383;10,764;3,764;13,106;2,55;7,378;23,045;14,495;9,492;7,678;2,417;15,309;4,756;5,281;1,801;3,612;8,302;8,814
11/21/2008;13,72;6,638;17,554;3,101;6,634;2,852;2,072;15,67;9,036;1,97;9,689;5,854;21,686;14,877;1,221;14,291;3,611;10,063;6,781;1,546;4,813;3,829;2,729;2,922;2,991;3,647;31,195;5,563;2,105;5,491;4,382;5,619;11,126;9,938;3,62;12,653;2,542;6,91;21,457;14,495;8,669;7,023;2,322;14,024;4,9;4,841;1,721;3,404;7,819;8,727
11/24/2008;14,758;7,03;19,105;3,082;6,478;2,967;2,193;17,339;9,94;1,892;9,793;5,87;22,124;15,268;1,147;13,71;3,712;10,525;7,319;1,543;4,813;3,882;2,846;2,922;3,049;3,763;32,602;5,541;2,255;5,606;4,549;5,722;11,383;10,925;3,764;13,215;2,738;7,609;21,01;14,702;9,597;7,1;2,444;14,365;5,013;5,155;1,79;3,446;7,916;7,911
11/25/2008;15,246;7,251;19,4;3,035;6,882;3,209;2,297;18,193;10,316;1,948;9,871;6,033;22,06;15,361;1,147;13,662;3,794;11,142;7,293;1,493;4,594;3,953;2,892;2,952;3,088;3,668;32,92;5,498;2,322;5,639;4,924;5,795;11,515;11,428;3,607;12,799;2,86;8,12;20,813;14,599;10,184;7,483;2,714;15,139;4,975;5,649;1,928;3,375;7,916;7,767
11/26/2008;15,849;7,72;20,171;2,843;7,437;3,263;2,507;18,239;11,356;1,948;9,959;6,504;20,889;16,574;1,168;12,957;4,306;12,632;7,737;1,558;4,707;3,882;2,835;3,025;3,233;3,779;34,391;5,433;2,496;5,572;6,124;5,722;11,034;11,584;3,57;13,319;3,198;8,497;21,8;14,495;10,36;7,692;2,714;17,069;4,769;6,277;2,02;3,504;7,916;7,892
11/27/2008;15,849;7,768;20,147;2,84;7,437;3,351;2,49;18,167;11,151;2,016;9,998;6,537;20,705;15,996;1,195;13,014;4,388;12,623;7,652;1,616;4,58;3,949;2,766;3,099;3,305;3,702;33,956;5,455;2,701;5,533;6,998;5,817;11,177;11,59;3,523;13,215;3,295;8,503;22,135;14,495;10,447;7,796;2,566;17,18;4,769;6,356;2,199;3,483;8,282;8,439
11/28/2008;15,681;8,038;20,056;2,883;7,54;3,574;2,504;18,495;11,414;1,975;9,998;6,891;20,615;16,552;1,247;12,547;4,736;13,06;7,771;1,679;4,594;3,935;2,75;3,244;3,319;3,752;34,737;5,455;2,887;5,584;6,498;5,914;11,44;11,584;3,657;13,102;3,765;8,721;22,487;14,564;10,438;7,928;2,784;17,784;4,788;6,269;2,314;3,848;8,475;8,871
12/1/2008;14,864;7,656;19,088;2,792;7,411;3,324;2,387;17,385;10,822;1,848;9,565;6,569;20,236;15,765;1,274;12,328;4,388;12,075;7,575;1,756;4,445;3,847;2,605;3,158;3,015;3,591;33,565;5,433;2,752;5,278;5,54;5,649;10,92;11,039;3,918;12,714;3,599;8,195;20,332;14,84;10,219;7,747;2,754;16,84;4,844;5,9;2,086;3,736;8,263;8,91
12/2/2008;14,468;7,93;18,457;2,79;7,696;3,29;2,485;17,083;11,323;1,888;9,758;6,801;21,511;16,219;1,275;11,614;4,653;11,904;7,805;1,769;4,481;3,911;2,543;3,188;2,986;3,733;34,282;5,39;2,683;5,351;5,715;5,758;10,994;10,728;3,712;12,833;3,533;8,071;20,598;15,496;10,189;7,518;2,6;16,244;4,882;6,112;1,999;3,778;7,722;9,38
12/3/2008;14,826;7,933;18,859;2,769;7,525;3,081;2,479;16,393;11,256;1,835;9,768;6,811;21,795;16,13;1,296;12,376;4,662;11,835;8,104;1,679;4,459;3,844;2,502;3,099;2,9;3,847;34,373;5,175;2,643;5,473;5,165;5,843;11,092;10,458;3,696;12,993;3,461;7,752;19,662;15,53;9,834;7,149;2,634;16,006;4,883;5,877;1,992;3,794;7,722;9,303
12/4/2008;14,956;8,023;18,982;2,796;7,8;3,095;2,577;16,629;11,666;1,904;9,95;6,833;22,375;16,214;1,28;12,757;4,873;12,075;8,701;1,676;4,339;3,812;2,502;3,099;2,847;3,873;34,6;4,743;2,646;5,473;5,374;5,987;11,326;10,644;3,581;13,13;3,602;8,048;18,64;15,806;10,105;7,065;2,634;16,338;5,007;5,869;2,041;3,881;7,529;9,361
12/5/2008;14,01;7,892;17,71;2,809;8,178;3,203;2,562;15,67;11,595;2,017;9,935;6,703;22,691;15,97;1,275;12,7;5,302;11,681;8,445;1,643;4,105;3,773;2,548;3,158;2,943;3,816;34,555;4,429;2,649;5,242;5,674;5,865;11,578;9,997;3,581;13,583;3,599;7,713;19,19;15,717;9,724;6,835;2,58;15,811;4,925;6,285;2,081;4,027;7,529;9,697
12/8/2008;15,49;8,454;20,064;2,997;9,095;3,675;2,702;17,641;12,526;2,13;10,63;7,096;23,47;16,521;1,28;13,405;5,531;13,377;9,076;1,781;4,311;3,9;2,644;3,247;3,218;3,969;36,235;5,045;2,839;5,358;6,249;6,379;11,927;11,153;3,699;14,264;4,042;8,604;21,302;15,875;11,222;6,947;2,849;17,605;4,994;6,983;2,305;4,525;7,819;10,023
12/9/2008;15,986;8,507;20,713;3,05;8,945;3,877;2,702;17,943;12,618;2,059;10,128;7,11;23,857;16,392;1,301;15,701;5,366;13,831;8,53;1,799;4,197;3,812;2,628;3,011;3,223;3,739;34,391;5,278;2,797;5,32;6,14;6,306;11,669;11,285;3,529;14,169;3,876;8,942;21,251;15,282;11,849;6,919;2,627;18,073;4,992;7,14;2,279;4,562;7,867;10,148
12/10/2008;16,887;8,635;22,23;3,058;9,116;4,106;2,749;19,362;12,865;2,104;10,149;7,227;23,519;16,818;1,354;16,387;5,467;14,473;8,871;1,932;4,219;3,706;2,672;3,155;3,179;3,601;32,675;5,477;2,839;5,145;6,149;6,64;11,829;11,901;3,617;14,103;3,904;9,492;21,757;14,743;12,607;7,037;2,716;18,966;4,947;7,76;2,194;4,732;7,809;9,668
12/11/2008;17,917;8,487;23,666;3,111;8,758;4,16;2,684;19,73;12,577;2,317;9,961;7,063;22,731;16,507;1,381;16,482;5,403;14,627;8,522;1,95;4,197;3,702;2,683;3,04;3,257;3,681;32,639;5,735;2,974;4,929;5,915;6,603;11,109;12,075;3,291;13,385;3,765;9,739;23,286;14,84;12,471;7,1;2,774;19,153;4,799;7,846;2,211;4,732;7,819;9,822
12/12/2008;17,375;8,358;22,64;3,1;8,111;4,106;2,672;18,659;12,535;2,373;9,971;6,929;22,56;15,93;1,317;16,673;4,982;13,968;8,735;1,945;3,992;3,596;2,64;3,023;3,474;3,704;32,058;5,593;2,821;4,994;6,124;6,525;11,154;11,728;2,954;13,395;3,71;9,463;24,462;14,944;12,256;7,448;2,774;18,336;4,654;7,705;2,234;4,504;7,722;9,889
12/15/2008;18,275;8,441;23,871;3,088;8,344;4,093;2,684;19,284;12,597;2,488;9,935;6,996;22,551;15,952;1,317;17,959;4,928;14,13;8,692;1,932;4,077;3,618;2,663;3,023;3,522;3,713;32,23;5,671;2,821;5,007;5,999;6,769;11,149;11,961;2,954;13,413;3,763;9,658;24,299;14,84;12,339;7,74;2,641;18,456;4,549;7,603;2,234;4,546;7,838;9,879
12/16/2008;18,26;8,54;23,78;3,165;8,183;3,998;2,651;20,033;12,451;2,366;10,118;7,013;22,285;16,241;1,36;17,435;4,891;13,925;8,812;1,832;4,169;3,547;2,674;3,067;3,3;3,82;32,058;5,692;2,737;4,908;5,907;6,988;11,149;12,446;2,875;13,267;3,696;9,934;22,624;14,764;12,484;7,65;2,634;18,294;4,542;7,415;2,128;4,483;8,08;9,687
12/17/2008;18,886;8,602;24,88;3,168;8,261;4,113;2,672;20,361;12,744;2,418;10,094;7,147;22,691;15,996;1,338;17,121;4,845;14,165;8,402;1,857;4,091;3,6;2,814;3,186;3,295;3,874;31,104;6,037;2,752;4,889;5,699;7,058;11,097;12,631;3,006;13,225;3,818;10,289;22,427;14,702;12,734;7,879;2,736;18,541;4,431;7,36;2,109;4,566;8,186;10,148
12/18/2008;18,84;8,724;24,666;3,133;8,126;4,45;2,684;20,263;12,819;2,374;10,12;7,247;23,204;15,765;1,349;17,263;4,809;14,173;8,615;1,805;4,289;3,589;2,789;3,13;3,16;3,866;30,886;6,085;2,797;4,768;5,582;6,988;11,154;12,655;3,006;13,532;3,932;10,601;20,907;14,668;13,005;8,144;2,771;18,668;4,506;7,281;2,142;4,562;7,809;10,791
12/19/2008;18,069;8,639;23,354;3,117;8,059;4,383;2,624;19,382;12,689;2,302;10,055;7,314;23,402;14,97;1,337;17,483;4,699;13,976;8,564;1,805;4,212;3,547;2,772;3,127;3,097;4,024;31,531;5,972;2,737;4,646;5,165;7,039;11,406;12,266;3,045;13,725;3,97;10,549;20,006;14,564;12,506;8,151;2,756;18,362;4,514;7,211;2,258;4,483;7,809;11,166
12/22/2008;18,168;8,259;23,346;2,983;7,955;4,383;2,586;19,047;12,28;2,369;10,055;7,063;22,61;14,997;1,349;17,959;4,608;13,908;8,496;1,826;4,12;3,547;2,789;3,127;3,044;4,019;30,813;5,994;2,704;4,572;4,974;6,978;11,269;12,105;3,123;13,683;3,959;10,36;19,731;14,668;12,572;8,207;2,716;18,694;4,6;7,172;2,328;4,749;7,684;10,945
12/23/2008;17,245;8,012;21,943;2,887;7,974;4,093;2,518;18,232;11,774;2,328;10,071;6,825;22,11;14,939;1,323;17,988;4,525;13,146;8,206;1,79;4,028;3,637;2,812;3,097;3,02;3,913;30,786;5,757;2,782;4,563;4,957;6,569;11,154;11,626;3,11;13,073;3,876;9,398;19,705;14,143;11,897;8,562;2,851;17,231;4,309;7,109;2,347;4,795;7,481;11,089
12/24/2008;17,245;8,012;21,943;2,887;7,974;4,093;2,518;18,232;11,774;2,328;10,071;6,825;22,11;14,939;1,323;17,988;4,525;13,146;8,206;1,79;4,028;3,637;2,812;3,097;3,02;3,913;30,786;5,757;2,782;4,563;4,957;6,569;11,154;11,626;3,11;13,073;3,876;9,398;19,705;14,143;11,897;8,562;2,851;17,231;4,309;7,109;2,347;4,795;7,481;11,089
12/25/2008;17,245;8,012;21,943;2,887;7,974;4,093;2,518;18,232;11,774;2,328;10,071;6,825;22,11;14,939;1,323;17,988;4,525;13,146;8,206;1,79;4,028;3,637;2,812;3,097;3,02;3,913;30,786;5,757;2,782;4,563;4,957;6,569;11,154;11,626;3,11;13,073;3,876;9,398;19,705;14,143;11,897;8,562;2,851;17,231;4,309;7,109;2,347;4,795;7,481;11,089
12/26/2008;17,398;7,643;22,14;2,877;7,482;3,971;2,434;17,805;11,223;2,214;10,141;6,661;20,858;14,663;1,323;17,959;4,489;12,675;7,873;1,768;3,999;3,673;2,789;2,978;2,953;3,911;30,35;5,826;2,767;4,543;4,666;6,647;10,725;11,159;3,137;12,549;3,738;9,199;19,319;13,708;11,201;7,97;2,986;16,584;4,258;6,709;2,26;4,82;7,24;10,215
12/29/2008;18,212;7,517;23,193;2,866;7,492;4,16;2,42;18,292;11,072;2,23;9,705;6,521;21,047;14,219;1,328;17,53;4,461;12,889;7,797;1,768;3,964;3,712;2,812;2,978;2,967;3,861;28,697;5,757;2,761;4,557;4,474;6,842;10,714;11,506;3,231;12,497;3,558;9,427;19,319;13,204;11,801;7,935;2,987;16,959;4,326;6,975;2,342;4,982;7,433;10,071
12/30/2008;18,291;7,583;23,497;2,94;7,691;4,241;2,414;18,252;11,235;2,272;9,864;6,691;21,038;13,73;1,375;17,082;4,507;12,897;7,925;1,793;3,928;3,691;2,881;3,097;3,025;3,937;28,87;5,744;2,797;4,682;4,382;6,985;10,611;11,494;3,398;12,469;3,514;9,43;20,435;13,322;11,984;8,019;2,986;17,129;4,277;7,219;2,363;5,397;7,24;10,081
12/31/2008;18,291;7,583;23,497;2,94;7,691;4,241;2,414;18,252;11,235;2,272;9,864;6,691;21,038;13,73;1,375;17,082;4,507;12,897;7,925;1,793;3,928;3,691;2,881;3,097;3,025;3,937;28,87;5,744;2,797;4,682;4,382;6,985;10,611;11,494;3,398;12,469;3,514;9,43;20,435;13,322;11,984;8,019;2,986;17,129;4,277;7,219;2,363;5,397;7,24;10,081
