Date;PETR4;BBDC4;PETR3;ABEV3;BBAS3;B3SA3;ITSA4;VALE3;ITUB4;LREN3;UGPA3;BBDC3;VIVT4;BRFS3;KROT3;FIBR3;JBSS3;GGBR4;EMBR3;RENT3;BRKM5;EQTL3;WEGE3;RADL3;LAME4;CCRO3;PCAR4;HYPE3;BRML3;CMIG4;TIMP3;SBSP3;EGIE3;BRAP4;ESTC3;ELET3;MULT3;CSNA3;BTOW3;NATU3;USIM5;CSAN3;TAEE1;GOAU4;ENBR3;CYRE3;MRVE3;IGTA3;MRFG3;GOLL4
10/1/2008;26,707;9,782;34,362;2,997;11,652;5,765;2,78;23,325;12,861;3,384;9,385;8,723;19,164;16,165;1,519;27,534;4,397;18,141;11,166;2,542;7,199;4,059;3,305;2,952;4,029;4,026;29,914;5,61;3,458;5,445;5,799;6,574;11,506;15,246;3,738;13,31;4,593;13,072;39,067;12,776;17,832;9,063;3,245;25,09;4,472;15,3;4,703;5,549;16,98;11,895
10/2/2008;25,906;9,738;33,788;2,988;11,421;6,001;2,789;22,973;12,898;3,381;9,655;8,763;19,645;16,592;1,376;27,315;4,48;17,464;11,157;2,322;7,262;4,129;3,47;2,952;4,149;3,929;30,114;5,52;3,458;5,606;5,865;6,683;11,365;15,014;3,816;12,71;4,568;12,519;39,316;13,294;17,193;9,049;3,313;24,511;4,666;15,457;4,539;5,666;16,13;12,481
10/3/2008;25,028;9,369;32,394;2,94;10,718;5,792;2,733;21,118;12,55;2,927;9,287;8,629;19,422;15,508;1,487;24,828;4,361;16,492;11,115;2,308;7,007;4,038;3,34;2,922;3,927;3,784;30,187;5,179;3,576;5,546;6,024;6,574;11,337;14,087;3,79;12,762;4,485;12,168;37,444;13,19;16,067;8,979;3,476;23,202;4,534;14,359;4,115;5,625;15,841;12,107
10/6/2008;21,663;8,242;28,669;2,81;8,778;4,403;2,267;19,064;10,649;2,772;8,605;7,801;17,703;12,886;1,276;20,579;3,209;13,582;10,322;1,631;6,264;3,529;3,211;2,58;3,44;3,364;28,706;5,088;2,977;5,269;5,782;5,846;10,886;12,434;3,398;11,978;4,15;9,755;29,184;12,424;13,185;8,457;3,422;18,895;4,07;12,358;3,363;5,585;15,252;10,561
10/7/2008;22,663;7,973;29,793;2,84;8,896;4,787;2,395;19,518;10,649;2,659;8,389;7,346;18,915;13,548;1,444;21,913;3,401;14,842;9,963;1,651;6,477;3,441;3,19;2,524;3,199;3,398;26,881;4,571;2,854;5,096;5,999;6,084;11,061;12,695;3,15;12,162;4,222;10,406;27,038;12,804;13,141;8,214;3,26;20,834;4,318;14,359;3,21;5,465;16,401;10,57
10/8/2008;20,374;7,524;27,07;2,708;7,751;4,383;2,104;17,534;9,502;2,417;7,655;6,826;19,551;12,108;1,381;20,951;3,373;12,694;9,989;1,681;6,017;3,176;3,057;2,394;2,822;3,303;27,017;4,485;2,255;5,067;5,665;5,356;10,491;10,724;2,875;11,524;4,153;8,845;21,302;12,079;11,696;7,587;3,259;18,215;4,39;10,985;2,587;5,344;15,242;9,37
10/9/2008;21,671;8,438;28,965;2,637;8,475;5,259;2,344;19,198;10,69;2,508;7,278;7,476;19,589;13,073;1,381;18,588;3,611;13,362;9,537;1,93;5,748;3,258;3,099;2,214;3,015;3,502;26,027;4,657;2,144;4,682;5,64;5,675;10,107;11,6;2,849;11,312;4,458;10,077;22,624;12,155;12,265;8,708;3,259;18,618;4,226;10,985;2,895;5,224;15,435;9,409
10/10/2008;17,558;6,577;24,15;2,201;6,545;4,652;1,882;16,062;8,278;2,275;6,703;6,335;19,129;12,397;1,367;15,234;2,477;10,918;8,402;1,709;5,238;3,131;2,295;2,214;2,412;3,22;23,721;4,571;1,94;4,222;4,916;4,626;8,122;8,898;2,747;10,296;4,153;8,393;18,889;11,216;10,736;8,255;3,096;15,11;4,219;7,572;2,587;4,42;11,873;7,681
10/13/2008;20,068;7,726;26,34;2,74;7,956;5,596;2,166;19,614;10,162;2,452;6,79;7,281;18,902;13,175;1,423;17,292;2,898;12,94;8,718;1,797;5,634;3,431;2,64;2,509;2,654;3,639;25,737;4,42;2,406;4,659;5,615;5,447;9,588;11,443;3,006;11,586;3,849;9,755;20,735;12,424;12,826;8,645;3,123;17,838;4,168;9,18;2,639;4,581;13,707;9,351
10/14/2008;21,671;9,192;28,973;2,877;9,342;6,068;2,647;21,534;12,144;2,879;8,619;7,866;20,93;14,708;1,487;19,483;3,666;14,039;9,434;1,995;6,25;3,953;3,023;2,45;2,996;3,897;27,281;5,175;2,857;5,013;6,074;5,868;10,519;12,933;3,863;12,044;4,236;10,78;25,801;12,41;14,236;8,812;3,513;19,231;4,598;9,494;3,457;4,42;14,373;9,524
10/15/2008;19,84;8,566;26,463;2,712;8,685;5,232;2,41;18,545;11,264;2,659;8,416;7,635;21,372;14,588;1,487;20,836;3,383;12,026;8,957;1,977;5,847;4,024;2,984;2,656;2,779;3,591;26,327;4,985;2,304;4,803;5,79;5,843;10,378;11,13;4,111;11,477;4,084;9,3;24,986;11,382;12,944;8,276;3,395;16,99;4,399;9,416;3,269;4,175;12,781;8,497
10/16/2008;18,329;8,406;23,887;2,597;8,316;4,787;2,356;16,638;10,891;2,715;8,044;7,472;21,561;13,966;1,487;19,255;2,925;11,071;8,377;1,819;6,193;3,812;2,844;2,627;2,736;3,543;25,882;4,532;2,406;4,79;5,957;5,454;9,87;9,913;4,104;11,51;3,943;8,263;21,594;12,065;11,849;7,65;3,259;15,319;4,482;8,356;2,923;3,817;12,742;7,229
10/17/2008;17,123;7,758;22,287;2,597;7,905;4,43;2,134;15,631;10,076;2,843;8,236;7,154;21,948;13,69;1,455;19,426;2,834;10,986;8,76;1,894;6,356;3,738;2,984;2,656;2,687;3,478;25,346;4,442;2,406;4,783;5,674;5,223;10,575;9,826;4,757;11,52;3,876;9,918;20,237;12,045;11,796;7,483;3,123;15,101;4,273;8,474;2,796;3,62;11,873;8,65
10/20/2008;18,001;7,793;23,132;2,769;8,054;4,565;2,101;17,083;9,781;2,686;8,452;7,134;22,769;13,997;1,466;17,616;2,697;11,798;8,53;1,957;6,37;3,889;3,03;2,845;2,644;3,451;28,062;4,355;2,286;4,792;6,082;5,271;10,152;10,371;4,185;11,43;3,904;9,85;21,036;12,355;12,199;7,079;2,98;15,949;4,254;8,647;3,107;3,777;11,777;9,591
10/21/2008;18,909;7,979;24,593;2,94;8,213;4,437;2,054;18,265;9,826;2,812;8,78;7,31;22,129;14,006;1,46;17,835;2,743;12,263;9,025;1,977;6,123;4,059;3,099;2,845;2,673;3,647;27,544;4,528;2,243;5,023;6,007;5,478;10,288;11,043;4,323;11,076;4,178;9,983;23,08;12,21;12,834;7,866;2,987;17,124;4,318;8,898;3,243;3,978;12,018;9,255
10/22/2008;18,008;7,877;23,296;2,792;7,751;4,005;2,012;17,937;9,625;2,558;8,753;6,923;21,097;13,828;1,46;17,444;2,925;11,671;8,368;1,882;6,031;3,918;2,904;2,922;2,615;3,502;27,589;4,631;2,063;4,732;5,557;5,283;10,102;11,119;4,182;10,518;3,959;9,108;22,753;11,803;12,155;7,65;2,716;15,949;4,132;9,188;3,219;4,295;11,651;9,505
10/23/2008;17,459;7,206;22,517;2,455;6,935;3,574;1,832;17,273;8,601;2,526;8,236;6,338;21,054;13,552;1,407;16,73;2,816;10,808;8,402;1,531;5,84;3,762;2,871;2,771;2,436;3,158;25,246;4,567;1,726;4,601;4,666;5,186;9,978;10,319;3,659;10,079;3,666;8,451;19,92;11,672;11,017;7,239;2,58;14,799;4,187;7,838;2,584;4,078;10,618;8,353
10/24/2008;15,826;6,183;20,253;2,341;6,314;2,872;1,538;15,644;7,27;2,346;7,983;5,782;20,423;12,353;1,434;15,377;2,688;9,726;8,189;1,48;5,67;3,6;2,376;2,379;2,268;2,897;24,366;4,334;1,552;4,323;4,082;4,504;9,504;9,449;3,79;8,955;3,289;7,691;18,847;11,693;10,36;6,815;2,173;13,431;4,018;6,709;2,488;4,018;9,643;7,709
10/27/2008;15,315;6,353;19,466;2,455;6,416;3,034;1,482;15,769;7,168;2,339;7,609;5,324;21,909;12,486;1,423;15,911;2,624;9,726;7,925;1,606;5,521;3,459;2,295;2,45;2,171;2,787;23,603;4,329;1,561;4,282;4,082;4,921;9,38;9,652;3,398;9,399;3,115;7,642;17,687;11,907;10,075;6,084;2,24;13,019;3,672;6,316;2,354;4,014;8,688;7,297
10/28/2008;14,88;6,597;19,113;2,556;6,416;2,933;1,577;15,604;7,598;2,587;7,699;5,558;22,773;13,286;1,285;15,73;3,063;9,599;8,001;1,418;5,394;3,706;2,405;2,42;2,34;2,576;24,52;4,528;1,447;4,514;4,332;4,772;9,459;9,513;3,45;9,918;2,907;8,064;19,13;11,734;10,513;6,279;2,308;13,028;3,74;6,512;2,307;3,898;9,363;7,009
10/29/2008;15,658;7,187;20,507;2,709;6,878;3,115;1,704;17,083;8,028;2,752;7,853;6,013;23,375;12,908;1,062;17,387;3,127;10,918;8,615;1,664;6,13;3,794;2,525;2,258;2,924;2,721;26,336;4,593;1,552;4,805;4,974;5,186;9,583;10,313;3,252;10,707;3,732;9,235;22,324;12,003;11,871;7,657;2,17;14,816;4,131;8,262;2,594;4,03;9,064;7,892
10/30/2008;17,016;7,829;22,156;2,745;7,371;3,742;1,971;18,002;9,38;2,816;7,565;6,497;22,554;12,53;1,025;17,273;3,291;11,375;9,366;2,007;6,087;4,091;2,598;2,361;2,958;2,737;28,025;4,743;2,105;4,878;4,957;5,383;9,588;10,898;3,502;11,241;3,738;9,723;23,44;11,996;12,769;8,005;2,16;15,689;4,296;9,259;2,695;4,018;8,881;7,978
10/31/2008;16,978;8,021;22,386;2,555;7,238;3,911;2,001;17,562;9,494;2,415;8,117;7,053;21,265;13,33;0,945;19,588;3,465;11,798;9,596;2,057;6,3;4,038;2,637;2,662;2,861;3,14;29,969;4,873;2,304;4,761;4,99;5,795;9,476;10,945;3,432;12,28;3,309;9,755;23,612;12,355;12,878;7,657;2,173;16,36;4,393;9,219;2,723;4,026;9,653;9,121
11/3/2008;18,085;8,021;23,871;2,615;7,751;4,059;2,415;18,699;11,024;2,279;7,717;7,144;20,887;14,13;0,903;20,712;3,648;12,128;9,596;2,183;6,76;4,235;2,874;2,807;2,962;3,446;30,686;5,326;2,406;4,853;4,674;6,106;9,645;11,47;3,62;12,549;3,004;9,43;24,11;12,976;12,436;7,42;2,284;16,612;4,395;8,458;2,719;4,098;10,242;9,025
11/4/2008;18,161;8,763;23,961;2,711;7,751;4,106;2,475;19,796;11,392;2,498;8,236;7,285;20,9;14,539;0,956;21,617;4,114;12,305;9,417;2,133;6,873;4,006;3,076;2,952;3,035;3,414;31,703;5,692;2,352;5,193;5,082;6,696;9,842;12,476;3,855;12,653;2,949;9,56;24,668;13,736;12,396;7,622;2,431;17,166;4,534;9,667;2,81;4,119;10,86;9,61
11/5/2008;19,069;8,661;25,101;2,654;8,572;4,477;2,573;20,072;11,577;2,545;8,435;7,35;20,672;15,285;0,956;21,332;3,657;13,016;9,486;2,128;6,285;3,9;3,122;3,235;3,136;3,295;32,239;6,037;2,439;4,921;4,832;6,318;10,04;12,691;3,842;12,285;3,018;9,72;25,947;14,357;12,173;7,712;2,496;18,341;4,713;9,635;2,94;4,098;10,445;9,495
11/6/2008;17,894;7,762;23,477;2,626;7,854;3,776;2,267;17,871;10,143;2,417;8,404;6,585;19,98;14,694;0,956;19,845;3,136;11,375;9,434;1,756;5,91;3,618;2,947;3,04;2,914;3,14;30,423;5,99;2,34;4,703;4,399;5,936;9,645;11,075;3,774;11,477;3,14;8,256;25,715;14,633;10,951;7,608;2,444;15,529;4,574;8,953;2,657;3,898;9,769;8,545
11/7/2008;17,856;7,72;23,337;2,747;7,926;3,837;2,267;18,331;10,339;2,374;8,906;6,738;21,484;15,419;1,005;19,579;3,383;11,756;8,786;1,736;5,67;3,529;3,167;3,261;3,064;3,158;31,331;6,214;2,216;4,78;4,457;5,929;9,797;11,273;3,97;11,6;3,281;8,182;25,587;14,668;11,074;7,671;2,512;16,453;4,555;7,925;2,497;3,978;9,808;9,159
11/10/2008;18,771;7,993;24,609;2,926;8,213;4,113;2,492;18,791;10,983;2,523;9,548;6,553;22,335;16,441;1,143;19,34;3,62;12,263;8,155;1,832;5,62;3,671;3,213;3,244;3,165;3,287;32,139;6,123;2,331;5,124;4,657;6,282;9,927;11,979;4,182;11,831;3,322;8,455;25,552;14,84;11,262;8,541;2,56;17,208;4,656;7,846;2,458;3,902;9,933;8,737
11/11/2008;17,779;7,544;23,534;2,801;7,238;3,493;2,386;17,805;10,413;2,452;8,617;6,407;21,832;15,245;1,157;16,959;3,227;11,417;7,592;1,598;5,167;3,787;2,869;3,075;2,822;3,14;30,06;5,865;2,255;4,733;3,966;6,143;9,87;10,907;3,996;11,411;3,176;7,512;22,564;13,591;10,25;7,378;2,634;16,041;4,318;6,073;2,34;3,877;9,933;7,911
11/12/2008;17,398;7,383;22,862;2,834;7,299;3,729;2,421;18,016;10,122;2,327;8,918;6,553;22,472;15,179;1,168;16,463;3,657;12,331;7,541;1,48;5,203;3,844;2,908;3,052;2,943;3,163;30,868;5,822;2,313;4,979;4,041;5,936;9,808;11,596;4,036;12,563;3,046;7,739;23,44;14,24;10,294;7,796;2,675;16,956;4,279;6,042;2,399;3,852;9,653;7,777
11/13/2008;15,795;6,914;20,458;2,809;6,986;3,479;2,208;17,083;9,77;2,201;8,774;6,016;22,107;14,708;1,275;15,72;3,41;11,713;7,02;1,42;4,976;3,861;2,869;3,052;2,813;3,293;28,643;5,671;2,225;4,878;3,741;5,758;10,152;10,662;4,049;10,721;3,046;7,151;22,212;13,805;9,637;7,49;2,463;16,05;4,134;5,846;2,133;3,695;8,688;7,297
11/14/2008;16,474;7,707;21,328;3,168;7,307;3,654;2,507;18,265;10,901;2,15;9,191;6,667;22,687;15,285;1,272;16,254;3,693;12,364;7,165;1,558;5,096;4,009;2,995;3,016;2,986;3,493;31,776;5,822;2,255;5,14;4,141;6,452;11,049;11,302;4,179;12,138;2,849;7,681;23,268;14,833;10,075;7,511;2,452;17,124;4,487;5,571;2,232;3,537;8,697;7,777
11/17/2008;15,261;7,479;19,769;2,997;7,012;3,27;2,335;16,925;10,2;1,943;9,019;6,407;21,695;14,877;1,219;15,901;3,511;11,733;6,952;1,5;4,7;3,882;2,892;2,878;2,827;3,438;30,614;5,684;1,985;5,096;4,124;5,963;10,378;11,033;3,915;11,935;2,755;7,157;22,333;13,805;9,155;7,413;2,512;16,159;4,354;5,72;2,107;3,529;8,649;7,105
11/18/2008;15,185;7,39;19,851;2,94;7,1;3,209;2,297;17,115;10,2;1,933;9,075;6,504;21,037;14,463;1,168;15,244;3,483;11,561;7,123;1,453;4,742;4,076;2,869;2,919;2,919;3,454;31,785;5,627;2,105;5,314;4,657;6,136;11,066;10,65;3,855;12,162;2,686;7,382;22,496;13,667;9,177;7,518;2,445;15,819;4,506;5,179;1,907;3,487;7,819;7,681
11/19/2008;14,651;7,065;18,842;3,054;6,95;3,075;2,208;16,524;9,774;1,926;9,345;6,254;21,699;13,557;1,211;14,786;3,52;10,962;6,995;1,405;4,955;3,882;2,846;2,922;2,895;3,623;30,895;5,52;2,31;5,387;4,391;6,189;10,994;10,404;3,764;12,681;2,55;7,147;22,333;13,805;9,352;7,524;2,416;15,309;4,442;5,108;1,766;3,603;8,012;8,161
11/20/2008;14,651;7,065;18,842;3,054;6,95;3,075;2,208;16,524;9,774;1,926;9,345;6,254;21,699;13,557;1,211;14,786;3,52;10,962;6,995;1,405;4,955;3,882;2,846;2,922;2,895;3,623;30,895;5,52;2,31;5,387;4,391;6,189;10,994;10,404;3,764;12,681;2,55;7,147;22,333;13,805;9,352;7,524;2,416;15,309;4,442;5,108;1,766;3,603;8,012;8,161
11/21/2008;13,178;6,581;17,07;2,854;6,582;2,832;2,03;15,361;8,93;1,881;9,021;5,854;21,57;13,153;1,221;14,291;3,346;10,02;6,568;1,403;4,721;3,812;2,663;2,922;2,895;3,572;30,423;5,558;2,105;5,242;4,091;5,559;10,868;9,638;3,62;12,209;2,326;6,9;20,607;13,943;8,564;6,961;2,173;14,024;4,544;4,708;1,67;3,392;7,732;8,449
11/24/2008;13,743;6,626;17,571;3,068;6,297;2,886;2,078;15,808;9,317;1,877;9,643;5,724;21,514;14,979;1,147;13,71;3,511;10,268;6,884;1,518;4,742;3,847;2,754;2,922;2,924;3,596;31,894;5,52;2,078;5,54;4,382;5,576;11,034;10,177;3,659;12,851;2,514;6,913;20,332;14,516;8,761;6,947;2,375;14,305;4,829;4,935;1,74;3,446;7,916;7,911
11/25/2008;14,384;6,886;18,227;3,019;6,348;2,872;2,149;17,109;9,731;1,833;9,529;5,916;21,241;14,45;1,115;12,862;3,611;10,422;6,858;1,493;4,445;3,882;2,823;2,952;2,914;3,48;32,739;5,468;2,204;5,389;4,374;5,6;11,286;10,853;3,604;12,214;2,644;7,385;19,834;14,288;9,435;6,78;2,444;13,863;4,788;4,865;1,681;3,321;7,819;7,767
11/26/2008;14,414;7,046;18,407;2,843;6,53;2,933;2,241;17,345;10,211;1,912;9,584;5,974;20,056;15,112;1,142;12,852;3,629;10,791;7,251;1,408;4,389;3,794;2,821;2,981;2,982;3,506;32,602;5,433;2,286;5,431;5,199;5,464;10,863;10,871;3,552;12,318;2,824;7,801;20,435;14,15;9,681;7,135;2,594;14,824;4,628;5,461;1,785;3,321;7,722;7,306
11/27/2008;15,391;7,544;19,597;2,76;7,281;3,27;2,445;17,904;11,092;1,919;9,825;6,488;20,489;15,996;1,127;12,948;4,278;12,392;7,575;1,563;4,58;3,798;2,75;3,099;3,233;3,702;33,256;5,36;2,391;5,525;6,157;5,668;11,006;11,59;3,523;12,988;3,098;8,182;21,088;14,405;10,184;7,65;2,512;17,01;4,741;6,167;1,985;3,363;8,205;7,863
11/28/2008;15,109;7,704;19,261;2,777;7,302;3,297;2,43;17,838;10,984;1,945;9,866;6,602;20,264;15,77;1,195;12,385;4,205;12,349;7,464;1,603;4,452;3,935;2,729;3,244;3,204;3,591;33,238;5,455;2,692;5,409;6,498;5,571;11,114;11,165;3,657;12,752;3,295;8,422;21,027;14,219;10,119;7,726;2,532;16,984;4,788;5,963;2,166;3,549;8,302;8,305
12/1/2008;14,674;7,608;19,088;2,792;7,167;3,277;2,333;17,115;10,738;1,848;9,557;6,52;20,034;15,334;1,274;12,328;4,315;11,947;7,251;1,563;4,445;3,847;2,575;3,099;3,015;3,591;32,893;5,433;2,707;5,212;5,54;5,576;10,92;10,919;3,918;12,653;3,599;8,123;20,177;13,97;9,816;7,747;2,754;16,84;4,675;5,736;2,086;3,736;8,099;8,305
12/2/2008;14,269;7,644;18,063;2,712;7,463;3,236;2,402;17,083;10,905;1,879;9,552;6,573;20,403;16,219;1,275;11,528;4,397;11,733;7,617;1,759;4,389;3,847;2,525;3,158;2,982;3,415;33,147;5,39;2,616;5,169;5,524;5,356;10,811;10,728;3,662;12,752;3,533;7,918;20,598;14,916;10,005;7,385;2,6;16,074;4,88;5,885;1,975;3,595;7,722;8,842
12/3/2008;13,964;7,721;17,882;2,74;7,385;3,061;2,434;16,097;10,993;1,831;9,559;6,586;20,916;15,774;1,296;11,576;4,507;11,604;7,677;1,679;4,424;3,706;2,5;3,099;2,88;3,655;32,975;5,175;2,643;5,314;5,165;5,619;10,954;10,333;3,529;12,634;3,461;7,739;19,662;15,316;9,702;6,982;2,634;15,87;4,675;5,806;1,855;3,707;7,529;9,159
12/4/2008;14,956;7,869;18,932;2,769;7,54;3,048;2,479;16,426;11,24;1,794;9,768;6,736;21,389;15,912;1,28;12,29;4,708;12,024;8,104;1,631;4,212;3,812;2,502;3,099;2,827;3,805;34,582;4,722;2,586;5,409;5,165;5,89;10,983;10,482;3,529;12,752;3,461;7,873;18,64;15,427;10,027;7,023;2,634;16,159;4,859;5,626;1,931;3,782;6,854;9,178
12/5/2008;13,88;7,596;17,587;2,712;7,411;2,96;2,434;15,414;10,947;1,837;9,634;6,589;22,168;14,752;1,272;12,7;4,699;11,407;8,291;1,581;4,105;3,709;2,444;2,952;2,75;3,797;33,402;4,377;2,646;5,196;5,207;5,539;11,04;9,878;3,581;12,596;3,599;7,577;17,773;15,199;9,72;6,835;2,579;15,368;4,788;5,634;1,914;3,877;7,143;8,804
12/8/2008;14,613;8,243;18,662;2,855;8,333;3,378;2,66;16,268;11,937;2,125;10,059;6,969;22,875;16,21;1,232;12,795;5,467;12,46;8,633;1,694;4,268;3,787;2,64;3,247;3,054;3,952;35,508;4,524;2,586;5,358;5,915;6,138;11,841;10,536;3,699;13,957;3,66;8,094;20,092;15,875;10,241;6,947;2,849;17,001;4,883;6,646;2,112;4,106;7,732;9,889
12/9/2008;15,406;8,421;20,015;2,992;8,888;3,702;2,702;17,444;12,514;2,059;10,055;7,029;23,47;16,392;1,275;13,338;5,293;13,454;8,496;1,784;4,197;3,805;2,614;3,011;3,204;3,736;34,391;5,088;2,722;5,269;6,015;6,172;11,275;11,141;3,529;14,169;3,876;8,611;20,856;15,185;11,214;6,856;2,607;17,52;4,992;6,975;2,279;4,525;7,809;9,889
12/10/2008;15,788;8,507;20,409;2,966;8,81;3,944;2,716;18,114;12,614;2,047;9,891;7,096;23,344;16,498;1,285;15,053;5,302;13,925;8,513;1,754;4,155;3,706;2,596;3,155;3,179;3,517;32,239;5,295;2,767;5,119;5,949;6,201;11,669;11,141;3,57;14,075;3,793;8,942;21,13;14,495;11,823;6,891;2,618;18,073;4,947;7,156;2,107;4,566;7,529;9,505
12/11/2008;16,94;8,342;22,304;3,01;8,499;4,032;2,669;18,922;12,347;2,11;9,808;6,962;22,335;16,454;1,37;16,368;5,302;14,456;8,377;1,869;4,197;3,604;2,658;3,04;3,112;3,499;32,157;5,477;2,719;4,907;5,824;6,345;10,983;11,68;3,291;13,385;3,586;9,427;21,122;14,219;12,09;6,745;2,774;18,872;4,761;7,572;2,164;4,658;7,529;9,591
12/12/2008;16,177;7,702;21,164;3,01;7,779;3,81;2,506;17,733;11,574;2,134;9,931;6,628;21,164;15,819;1,255;15,244;4,982;12,692;8,018;1,802;3,893;3,536;2,568;2,996;3,088;3,567;30,55;5,477;2,689;4,696;5,957;6,257;10,64;11,165;2,875;12,611;3,652;8,666;21,895;14,212;11,192;6,821;2,774;16,848;4,506;7,219;2,091;4,504;7,722;9,217
12/15/2008;17,65;8,253;23,034;3,054;8,188;4,052;2,657;18,666;12,535;2,324;9,799;6,912;22,551;15,903;1,317;16,578;4,827;14,002;8,692;1,857;3,992;3,614;2,642;3,023;3,445;3,713;31,776;5,563;2,761;5,007;5,857;6,545;11,149;11,692;2,954;13,413;3,677;9,446;24,187;14,84;12,177;7,239;2,641;18,217;4,549;7,47;2,211;4,546;7,684;9,879
12/16/2008;18,062;8,292;23,584;3,083;8,033;3,857;2,583;19,284;12,117;2,26;9,768;6,926;21,596;15,619;1,349;16,406;4,763;13,925;8,65;1,751;4,105;3,501;2,637;3,026;3,184;3,592;30,877;5,52;2,707;4,835;5,549;6,552;10,868;11,997;2,823;13,149;3,696;9,593;22,324;14,764;11,936;7,121;2,58;17,903;4,542;7,187;2,117;4,442;7,819;9,37
12/17/2008;18,298;8,569;23,707;3,168;8,085;3,965;2,648;19,652;12,451;2,371;10,019;7,147;21,718;15,996;1,328;16,53;4,845;13,874;8,368;1,832;4,07;3,565;2,814;3,186;3,252;3,816;31,104;5,692;2,707;4,87;5,632;7,058;11,097;12,332;2,875;13,125;3,669;9,885;22,427;14,419;12,427;7,518;2,614;18,234;4,431;7,289;2,098;4,276;8,186;9,649
12/18/2008;18,695;8,609;24,51;3,082;8,007;4,147;2,672;20,006;12,785;2,329;9,733;7,147;22,294;15,401;1,349;16,263;4,754;13,951;8,274;1,758;4,035;3,565;2,752;3,097;3,151;3,818;30,396;6,033;2,749;4,751;5,582;6,744;10,903;12,536;2,93;12,922;3,835;10,318;20,847;14,578;12,528;7,928;2,581;18,217;4,384;7,187;2,051;4,562;7,809;9,985
12/19/2008;17,589;8,437;22,558;3,048;7,81;4,207;2,58;18,738;12,326;2,266;10,055;6,962;23,402;14,668;1,307;16,254;4,58;13,694;8,462;1,77;4,105;3,522;2,696;3,127;2,991;3,76;30,423;5,972;2,737;4,645;4,999;7,032;10,983;11,853;2,954;13,588;3,807;10,113;20,006;14,564;12,353;7,796;2,756;18,115;4,435;6,669;2,112;4,471;7,809;10,743
12/22/2008;17,932;8,24;22,911;2,954;7,919;4,369;2,583;18,988;12,159;2,313;10,055;7,063;22,069;14,886;1,349;16,587;4,434;13,874;8,385;1,775;4,07;3,547;2,766;3,127;2,991;4,019;30,06;5,951;2,664;4,543;4,916;6,915;11,269;12,093;3,045;13,683;3,959;10,292;19,147;14,668;12,414;8,207;2,513;18,694;4,469;7,117;2,225;4,483;7,481;10,849
12/23/2008;16,978;7,88;21,804;2,88;7,864;4,025;2,494;17,904;11,699;2,328;10,055;6,825;21,84;14,646;1,291;17,721;4,416;12,932;7,993;1,79;3,999;3,569;2,743;3,052;2,962;3,753;30,159;5,757;2,661;4,515;4,841;6,416;11,154;11,285;3,071;13,036;3,876;9,316;19,19;13,812;11,704;8,562;2,743;16,721;4,309;6,975;2,239;4,749;7,481;10,676
12/24/2008;16,978;7,88;21,804;2,88;7,864;4,025;2,494;17,904;11,699;2,328;10,055;6,825;21,84;14,646;1,291;17,721;4,416;12,932;7,993;1,79;3,999;3,569;2,743;3,052;2,962;3,753;30,159;5,757;2,661;4,515;4,841;6,416;11,154;11,285;3,071;13,036;3,876;9,316;19,19;13,812;11,704;8,562;2,743;16,721;4,309;6,975;2,239;4,749;7,481;10,676
12/25/2008;16,978;7,88;21,804;2,88;7,864;4,025;2,494;17,904;11,699;2,328;10,055;6,825;21,84;14,646;1,291;17,721;4,416;12,932;7,993;1,79;3,999;3,569;2,743;3,052;2,962;3,753;30,159;5,757;2,661;4,515;4,841;6,416;11,154;11,285;3,071;13,036;3,876;9,316;19,19;13,812;11,704;8,562;2,743;16,721;4,309;6,975;2,239;4,749;7,481;10,676
12/26/2008;17,154;7,574;21,254;2,84;7,466;3,81;2,434;17,05;11,081;2,193;10,141;6,661;20,858;14,619;1,321;17,568;4,315;12,503;7,728;1,742;3,936;3,619;2,777;2,978;2,904;3,762;30,35;5,826;2,707;4,521;4,599;6,452;10,56;10,865;3,019;12,374;3,71;8,946;18,889;13,667;11,174;7,866;2,851;16,431;4,209;6,442;2,253;4,774;7,047;9,956
12/29/2008;18,172;7,435;23,066;2,854;7,44;4,032;2,378;18,075;10,985;2,131;9,699;6,46;20,975;13,997;1,328;16,682;4,406;12,76;7,66;1,768;3,9;3,712;2,789;2,978;2,943;3,861;28,697;5,757;2,661;4,543;4,424;6,791;10,651;11,171;3,231;12,37;3,558;9,29;19,19;13,128;11,367;7,935;2,919;16,959;4,326;6,74;2,293;4,857;7,433;9,745
12/30/2008;17,974;7,471;22,939;2,854;7,419;4,194;2,375;18,062;10,989;2,172;9,768;6,557;20,88;13,575;1,375;16,396;4,169;12,623;7,507;1,755;3,879;3,598;2,812;3,097;2,962;3,808;28,425;5,606;2,752;4,566;4,249;6,747;10,411;11,147;3,189;12,119;3,514;9,333;19,319;13,052;11,871;7,775;2,986;16,925;4,277;6,975;2,293;4,982;7,037;9,61
12/31/2008;17,974;7,471;22,939;2,854;7,419;4,194;2,375;18,062;10,989;2,172;9,768;6,557;20,88;13,575;1,375;16,396;4,169;12,623;7,507;1,755;3,879;3,598;2,812;3,097;2,962;3,808;28,425;5,606;2,752;4,566;4,249;6,747;10,411;11,147;3,189;12,119;3,514;9,333;19,319;13,052;11,871;7,775;2,986;16,925;4,277;6,975;2,293;4,982;7,037;9,61
