Date;PETR4;BBDC4;PETR3;ABEV3;BBAS3;B3SA3;ITSA4;VALE3;ITUB4;LREN3;UGPA3;BBDC3;VIVT4;BRFS3;KROT3;FIBR3;JBSS3;GGBR4;EMBR3;RENT3;BRKM5;EQTL3;WEGE3;RADL3;LAME4;CCRO3;PCAR4;HYPE3;BRML3;CMIG4;TIMP3;SBSP3;EGIE3;BRAP4;ESTC3;ELET3;MULT3;CSNA3;BTOW3;NATU3;USIM5;CSAN3;TAEE1;GOAU4;ENBR3;CYRE3;MRVE3;IGTA3;MRFG3;GOLL4
10/1/2008;26,631;9,91;34,124;3,011;11,55;6,129;2,845;23,287;13,066;3,429;9,655;8,834;20,062;16,974;1,519;27,439;4,525;17,65;11,14;2,292;7,227;4,133;3,443;2,954;4,27;4,01;31,322;5,671;3,458;5,574;5,999;6,605;11,506;15,345;3,816;12,941;4,568;12,812;40,527;13,667;17,311;9,049;3,395;24,679;4,666;15,457;4,522;5,826;15,831;12,529
10/2/2008;24,456;9,24;31,91;2,958;10,42;5,664;2,67;20,83;12,288;2,865;9,289;8,545;19,422;15,254;1,487;24,533;4,251;16,196;11,038;2,173;6,937;3,847;3,328;2,863;3,787;3,744;30,196;5,175;3,383;5,504;6,032;6,63;11,281;13,739;3,79;12,544;4,427;12,028;36,148;12,976;15,725;8,979;3,327;22,539;4,412;14,084;3,998;5,585;16,005;12,039
10/3/2008;23,655;8,775;31,335;2,933;9,753;4,888;2,498;20,951;11,415;2,998;8,747;7,856;19,293;14,73;1,461;21,903;3,757;15,561;10,927;1,882;6,547;3,671;3,477;2,804;3,619;3,51;28,924;5,132;3,206;5,387;6,057;6,157;11,337;13,855;3,732;12,752;4,388;11,609;33,486;13,529;15,025;9,118;3,511;21,741;4,286;13,339;3,64;5,621;16,024;11,377
10/6/2008;22,892;8,198;30,474;2,84;9,05;4,787;2,392;19,358;10,875;2,694;8,331;7,346;18,906;13,552;1,46;21,675;3,437;14,969;10,108;1,588;6,321;3,441;3,108;2,509;3,208;3,491;26,881;4,528;2,857;5,157;5,749;5,965;11,281;12,574;3,058;12,162;4,222;10,63;27,458;12,666;13,36;8,144;3,422;20,834;4,219;13,653;3,128;5,465;16,41;10,849
10/7/2008;21,595;8,149;28,669;2,74;8,521;4,74;2,297;18,571;10,526;2,666;7,655;7,313;19,942;12,286;1,423;21,074;3,611;13,701;10,151;1,696;5,995;3,282;3,188;2,394;3,04;3,494;26,899;4,7;2,406;5,14;5,757;5,6;10,66;11,652;3,019;11,708;4,289;9,791;23,294;12,424;12,65;8,109;3,32;19,013;4,393;11,769;2,751;5,424;15,493;9,745
10/8/2008;20,374;8,117;27,324;2,622;8,162;5,023;2,252;18,558;10,24;2,417;6,972;7,443;19,396;13,113;1,328;18,197;3,556;12,517;9,383;1,781;5,592;3,258;2,926;2,155;2,876;3,462;25,428;4,614;2,045;4,514;5,54;5,612;9,927;11,072;2,849;11,099;4,375;9,658;21,465;12,01;11,608;8,576;3,186;17,401;4,3;10,373;2,822;4,982;15,638;9,15
10/9/2008;19,748;7,537;25,462;2,455;7,52;5,293;2,095;17,88;9,728;2,502;6,742;6,728;19,336;12,975;1,38;17,244;3,108;12,162;9,085;1,807;5,273;3,3;2,663;2,214;2,654;3,373;24,974;4,7;2,045;4,397;5,499;5,113;9,363;10,492;3,069;11,288;4,164;9,43;21,027;11,838;11,696;8,687;3,191;16,797;4,277;8,961;2,728;5,224;13,514;8,41
10/10/2008;18,313;7,091;24,691;2,54;7,186;4,989;2,015;18,11;9,375;2,252;6,28;6,627;18,902;12,086;1,367;15,863;2,651;11,908;8,155;1,714;5,033;3,42;2,378;2,506;2,422;3,22;23,612;4,355;2,255;4,281;5,615;4,882;8,742;10,527;3,006;10,627;3,849;8,942;19,405;11,665;11,827;7,928;3,096;16,335;3,99;8,553;2,469;4,46;12,935;8,314
10/13/2008;20,526;8,66;27,57;2,783;8,675;5,832;2,522;20,478;11,567;2,73;8,236;7,736;20,633;14,312;1,423;18,388;3,373;13,202;9,11;1,902;6,101;3,882;2,869;2,642;2,871;3,702;25,928;5,002;2,707;4,774;5,924;5,588;10,158;12,116;3,863;11,619;4,153;10,406;24,47;12,155;13,36;8,527;3,395;17,67;4,206;9,102;3,292;4,259;13,514;9,092
10/14/2008;20,832;9,106;27,89;2,84;9,235;5,529;2,578;20,151;12,005;2,843;8,487;8,126;21,377;14,886;1,48;20,96;3,584;12,77;9,247;2,007;6,172;4,112;3,078;2,801;2,948;3,728;26,772;5,088;2,643;4,994;5,89;6,087;10,632;12,168;4,111;12,02;4,084;9,918;26,445;11,858;13,754;8,603;3,393;17,754;4,412;10,043;3,455;4,175;13,022;8,785
10/15/2008;18,313;8,374;24,027;2,569;8,27;4,652;2,312;16,408;10,686;2,599;8,092;7,476;21,102;13,921;1,461;19,34;2,779;10,868;8,36;1,807;5,917;3,776;2,89;2,612;2,644;3,557;25,428;4,485;2,406;4,602;5,815;5,356;9,588;9,855;4,106;11,444;3,876;8,221;20,976;11,665;11,757;7,504;3,388;15,135;4,356;8,239;2,822;3,821;12,433;7,105
10/16/2008;16,94;8,053;21,943;2,601;7,879;4,518;2,146;15,998;10,035;2,799;8,331;7,092;22,3;13,441;1,461;19,15;2,825;11,062;8,547;1,935;6,3;3,773;2,938;2,656;2,692;3,502;26,336;4,398;2,403;4,783;5,832;5,227;10,547;9,855;4,025;11,335;3,862;9,642;20,263;12,355;11,936;7,448;3,123;15,42;4,273;8,474;2,822;3,616;11,584;8,833
10/17/2008;17,543;7,668;22,493;2,742;7,746;4,383;2,03;16,557;9,445;2,65;8,427;6,871;22,343;13,393;1,455;16,539;2,56;11,367;8,453;1,97;6,144;3,815;2,984;2,642;2,523;3,439;28,062;4,304;2,255;4,792;5,832;5,132;10,152;10,145;4,313;11,052;3,879;9,684;20,993;11,741;12,046;6,961;2,906;15,454;4,29;8,482;3,06;3,777;11,391;9,495
10/20/2008;19,374;8,262;25,142;2,968;8,521;4,45;2,125;18,758;10,121;2,986;8,864;7,378;22,129;14,441;1,461;18,15;2,816;12,686;9,025;2,095;6,604;4,059;3,099;2,845;2,822;3,543;28,207;4,528;2,24;5,017;6,04;5,88;10,434;11,42;4,326;11,288;4,153;10,406;23,784;12,424;13,141;7,928;2,985;17,46;4,412;9,455;3,245;4,078;12,018;9,438
10/21/2008;19,077;8,149;24,896;2,863;8,418;4,187;2,078;18,949;9,953;2,825;8,946;6,962;21,806;14,668;1,45;18,578;3,108;12,364;9,17;1,955;6,427;3,988;3,096;2,937;2,871;3,591;27,88;4,657;2,111;5,052;5,815;5,619;10,604;11,768;4,3;11,099;3,993;9,801;24,556;12,017;12,975;8,109;2,911;16,705;4,459;9,729;3,433;4,299;12,066;9,966
10/22/2008;17,703;7,213;22,927;2,54;7,125;3,708;1,838;17,871;8,745;2,63;8,462;6,465;21,183;13,397;1,45;16,863;2,898;11,079;8,496;1,608;5,847;3,776;3,007;2,771;2,412;3,156;26,282;4,528;1,723;4,703;4,541;5,164;10,13;10,724;3,868;10,155;3,71;8,601;20,873;11,741;11,301;7,344;2,702;15,009;4,318;8,05;2,688;4,215;10,618;8,449
10/23/2008;17,321;6,93;22,148;2,565;6,719;3,277;1,66;16,853;8,024;2,531;8,287;6,013;21,054;12,957;1,381;16,196;2,944;10,487;8,633;1,631;6,123;3,727;2,562;2,656;2,533;3,093;25,156;4,467;1,708;4,514;4,207;4,762;10,068;10,313;4,13;9,663;3,475;8,455;20,092;12,079;11,091;7,03;2,522;14,371;4,131;7,383;2,676;4,299;10,309;7,825
10/24/2008;15,566;6,42;19,892;2,483;6,545;3,034;1,514;16,025;7,168;2,351;7,699;5,457;22,24;12,873;1,434;15,911;2,743;9,827;8,155;1,631;5,408;3,505;2,307;2,45;2,186;2,737;23,73;4,325;1,564;4,33;4,082;4,918;9,538;9,89;3,659;9,399;3,184;7,791;17,945;11,962;10,469;6,125;2,363;13,246;3,77;6,536;2,422;4,018;8,688;7,297
10/27/2008;13,819;6,141;18,047;2,455;6,006;2,704;1,494;14,52;7,168;2,373;7,316;5,33;22,021;12,624;1,423;15,139;2,925;8,965;7,652;1,327;5,203;3,494;2,272;2,379;2,219;2,414;22,431;4,437;1,338;4,281;3,949;4,409;9,273;8,985;3,372;9,276;2,852;7,482;17,859;11,423;9,965;5,944;2,281;11,987;3,603;6,081;2,121;3,737;8,591;6,625
10/28/2008;15,299;6,991;19,843;2,738;6,801;3,068;1,66;16,531;7,803;2,64;7,772;6,013;22,902;12,739;1,264;17,102;3,108;10,614;8,377;1,654;6,038;3,738;2,502;2,302;2,842;2,559;25,846;4,593;1,657;4,776;4,582;5,057;9,391;10,087;3,241;10,391;3,735;9,105;21,895;11,665;11,595;7,309;2,105;14,304;4,037;8,121;2,493;4,018;8,678;7,777
10/29/2008;16,329;7,395;21,328;2,706;7,186;3,54;1,858;17,043;8,831;2,701;7,565;6,306;22,451;12,446;1,025;16,854;3,2;10,834;9,068;1,731;5,769;4,091;2,573;2,361;2,871;2,681;27,88;4,657;2,075;4,674;4,832;5,356;9,447;10,452;3,202;10,92;3,707;9,313;22,582;11,789;12,265;7,664;2,159;14,816;4,236;9,023;2,646;3,938;8,688;7,911
10/30/2008;17,436;8,303;23,059;2,54;7,525;4,099;2,072;18,259;9,765;2,623;8,14;7,147;21,054;13,33;0,85;19,988;3,611;12,145;9,724;2,203;6,363;4,041;2,745;2,656;2,943;3,208;30,105;5,024;2,406;4,776;4,999;5,809;9,735;11,478;3,421;12,417;3,309;10,178;24,041;12,493;13,141;7,726;2,159;16,788;4,438;9,494;2,751;4,058;9,846;9,121
10/31/2008;17,787;8,05;23,469;2,597;7,582;3,904;2,134;18,653;9,543;2,232;7,64;7,147;20,625;13,997;0,85;20,503;3,611;11,84;9,596;2,17;6,661;4,285;2,823;2,919;2,876;3,446;30,414;5,045;2,406;4,805;4,582;6,087;9,645;11,362;3,62;12,398;2,963;9,336;23,869;12,907;12,265;7,344;2,268;16,453;4,393;8,317;2,704;4,098;10,136;9,006
11/3/2008;17,657;8,406;23,124;2,675;7,351;3,992;2,439;19,054;11,101;2,487;8,042;7,115;20,534;14,281;0,903;20,912;3,657;11,789;9,281;2,015;6,724;3,971;2,995;2,836;2,943;3,322;31,149;5,61;2,289;5,094;4,999;6,423;9,769;11,931;3,725;12,28;2,943;9,3;24,342;13,667;12,12;7,378;2,281;16,251;4,454;9,259;2,709;4,107;10,618;9,601
11/4/2008;19,153;8,67;25,429;2,669;8,501;4,551;2,599;20,394;11,638;2,568;8,483;7,317;20,668;15,33;0,946;21,341;3,684;13,143;9,562;2,083;6,413;3,882;3,112;3,099;3,136;3,314;31,385;6,037;2,43;4,878;4,799;6,367;10,017;12,931;3,842;12,351;3,084;9,885;26,42;14,495;12,572;7,838;2,444;17,989;4,701;9,941;2,954;4,107;10,618;9,265
11/5/2008;18,504;8,015;24,453;2,655;8,239;4,019;2,338;18,659;10,618;2,46;8,5;6,683;20,238;14,841;0,956;20,103;3,245;11,823;9,554;1,797;6,002;3,706;3,025;3,129;2,953;3,214;30,995;6,115;2,346;4,732;4,491;6,06;9,87;11,668;3,751;11,732;3,129;8,653;25,758;14,978;11,463;7,726;2,512;16,302;4,624;9,259;2,822;4,018;9,75;8,804
11/6/2008;17,474;7,595;22,78;2,74;7,7;3,695;2,235;18,068;9,962;2,374;8,906;6,524;21,14;15,419;1,03;19,579;3,291;11,409;8,573;1,731;5,67;3,508;3,076;3,173;2,871;3,196;32,239;6,076;2,216;4,729;4,457;5,929;9,814;11,273;3,842;11,609;3,206;8,003;24,986;14,571;10,732;7,754;2,477;16,075;4,506;7,611;2,469;3,898;9,576;9,265
11/7/2008;17,749;7,582;23,141;2,882;7,854;3,816;2,371;17,51;10,327;2,474;9,327;6,211;22,043;16,174;1,105;18,512;3,456;11,417;7,865;1,744;5,486;3,565;3,122;3,229;3,011;3,204;31,513;6,08;2,225;4,848;4,341;5,86;9,814;11,135;3,829;11,638;3,212;7,921;24,685;14,481;10,517;8,339;2,492;15,697;4,544;7,219;2,352;3,898;9,653;8,612
11/10/2008;18,275;7,669;24,027;2,849;7,397;3,634;2,481;18,331;10,655;2,499;8,619;6,598;22,485;15,552;1,168;17,054;3,355;11,815;7,583;1,643;5,195;3,713;2,92;3,229;2,943;3,14;30,06;6,166;2,319;4,805;3,916;6,143;9,87;11,29;4,051;11,411;3,176;7,723;23,277;13,598;10,614;7,657;2,546;16,453;4,32;6,199;2,41;3,898;9,653;7,969
11/11/2008;18,245;7,576;23,584;2,883;7,31;3,83;2,454;18,561;10,552;2,359;8,939;6,553;22,773;15,468;1,168;16,196;3,748;12,559;7,472;1,505;5,238;3,865;2,984;3,217;3,04;3,259;31,513;5,865;2,316;4,979;4,032;5,999;9,87;11,733;3,921;12,611;3,046;7,996;24,342;14,495;10,622;7,893;2,645;17,074;4,281;6,356;2,387;3,857;10,02;7,729
11/12/2008;15,734;6,982;20,458;2,82;6,771;3,506;2,223;17,352;9,819;2,231;8,772;6,085;22,107;14,788;1,259;15,625;3,437;11,756;7,02;1,418;4,976;3,865;2,885;3,052;2,847;3,288;28,797;5,671;2,21;4,907;3,741;5,758;10,152;10,716;3,918;10,712;2,99;7,154;22,238;13,874;9,637;7,295;2,539;16,05;4,134;5,744;2,128;3,653;8,485;7,633
11/13/2008;16,101;7,624;21,024;3,119;7,238;3,627;2,481;17,93;10,72;2,104;9,121;6,511;22,043;14,974;1,245;16,13;3,703;12,094;6,961;1,538;4,962;3,971;2,968;3,025;2,943;3,43;31,649;5,722;2,286;5,094;4,057;6,267;11,247;11,201;3,968;11,926;2,849;7,482;23,088;14,84;10,018;7,239;2,577;16,788;4,318;6,089;2,175;3,529;8,591;7,729
11/14/2008;15,841;7,688;20,589;3,066;7,224;3,425;2,395;17,772;10,577;1,978;9,266;6,407;21,901;15,285;1,222;16,339;3,611;12,221;6,952;1,543;4,827;3,988;2,984;3,016;2,904;3,543;31,458;5,692;2,093;5,343;4,249;6,126;10,519;11,338;3,915;12,181;2,769;7,544;23,011;14,15;9,549;7,643;2,444;16,78;4,339;5,806;2,105;3,612;8,678;7,45
11/17/2008;15,605;7,624;20,557;2,997;7,307;3,351;2,356;17,543;10,561;1,948;9,348;6,533;21,355;14,712;1,189;15,73;3,73;11,818;7,208;1,478;4,884;4,076;2,94;2,833;3,04;3,534;32,43;5,627;2,105;5,424;4,791;6,179;11,275;11,165;3,855;12,516;2,711;7,674;23,698;13,805;9,479;7,991;2,553;16,278;4,568;5,414;1,971;3,529;8,012;8,055
11/18/2008;14,689;7,062;19,113;3,026;6,944;3,095;2,208;16,787;9,753;1,972;9,483;6,254;21,699;13,539;1,21;14,786;3,465;11,133;7,106;1,43;4,891;3,879;2,78;2,892;2,914;3,623;31,631;5,477;2,222;5,387;4,324;6,301;10,88;10,422;3,79;12,634;2,547;7,151;22,324;14,081;9,352;7,65;2,424;15,096;4,553;5,1;1,766;3,529;7,906;8,161
11/19/2008;14,117;6,889;18,293;2,884;6,903;2,933;2,107;16,426;9,245;1,99;9,327;5,886;21,897;13,69;1,199;14,3;3,392;10,405;6,978;1,43;4,898;3,882;2,773;2,922;2,938;3,647;31,876;5,52;2,135;5,518;4,241;5,916;11,269;10,351;3,633;12,705;2,381;7,193;21,886;14,495;8,818;7,1;2,322;14,416;4,694;4,943;1,752;3,404;7,722;8,814
11/20/2008;14,117;6,889;18,293;2,884;6,903;2,933;2,107;16,426;9,245;1,99;9,327;5,886;21,897;13,69;1,199;14,3;3,392;10,405;6,978;1,43;4,898;3,882;2,773;2,922;2,938;3,647;31,876;5,52;2,135;5,518;4,241;5,916;11,269;10,351;3,633;12,705;2,381;7,193;21,886;14,495;8,818;7,1;2,322;14,416;4,694;4,943;1,752;3,404;7,722;8,814
11/21/2008;12,888;6,224;16,578;3,006;5,913;2,704;1,926;14,98;8,507;1,756;9,387;5,366;20,797;14,175;1,168;12,586;3,319;9,626;6,696;1,43;4,601;3,826;2,64;2,922;2,75;3,568;30,968;5,455;2,069;5,329;4,174;5,356;11,011;9,728;3,62;12,327;2,45;6,504;19,748;14,302;8,388;6,404;2,308;13,37;4,788;4,551;1,517;3,383;7,433;7,21
11/24/2008;14,674;7,014;18,629;2,968;6,478;2,926;2,164;17,155;9,856;1,845;9,758;5,87;20,852;14,686;1,115;12,767;3,675;10,525;6,824;1,453;4,445;3,882;2,846;2,922;2,991;3,517;32,602;5,433;2,255;5,447;4,366;5,6;11,326;10,925;3,542;12,28;2,6;7,56;20,22;14,322;9,571;6,766;2,322;13,863;4,872;4,951;1,717;3,321;7,616;7,642
11/25/2008;14,773;7,168;18,949;2,836;6,675;3,007;2,252;17,615;10,311;1,926;9,768;5,916;19,885;15,152;1,115;12,967;3,629;11,039;7,293;1,408;4,445;3,9;2,823;2,922;3,02;3,559;32,73;5,433;2,301;5,445;4,924;5,417;11,034;11,033;3,398;12,422;2,824;7,889;20,607;13,874;9,834;7,009;2,58;15,139;4,694;5,649;1,764;3,321;7,529;7,239
11/26/2008;15,658;7,576;19,868;2,746;7,302;3,236;2,46;18,127;11,067;1,898;9,959;6,472;20,633;15,863;1,142;12,643;4,297;12,401;7,566;1,558;4,58;3,798;2,754;3,025;3,233;3,702;33,847;5,369;2,481;5,475;5,832;5,629;11,011;11,422;3,471;13,083;3,095;8,315;21,457;14,495;10,289;7,594;2,447;16,925;4,76;6,159;1,917;3,363;7,916;7,738
11/27/2008;15,223;7,704;19,375;2,829;7,333;3,29;2,436;17,772;11,017;1,906;9,883;6,537;19,948;15,552;1,183;12,328;4,278;12,503;7,472;1,581;4,424;3,949;2,669;3,099;3,16;3,63;33,592;5,455;2,701;5,387;6,24;5,503;11,177;11,135;3,372;12,804;3,295;8,39;21,027;14,177;10,206;7,726;2,566;17,001;4,769;6,05;2,166;3,446;8,099;8,439
11/28/2008;15,307;7,906;19,482;2,803;7,411;3,472;2,445;18,088;11,126;1,888;9,768;6,891;20,038;15,81;1,247;12,347;4,617;12,46;7,302;1,679;4,431;3,847;2,64;3,099;3,088;3,644;34,5;5,451;2,842;5,314;5,749;5,702;11,057;11,494;3,594;12,752;3,738;8,419;20,615;14,219;10,237;7,796;2,784;17,35;4,75;6,152;2,117;3,749;8,302;8,372
12/1/2008;14,04;7,534;17,85;2,711;7,411;3,169;2,384;16,754;10,776;1,818;9,345;6,566;20,236;15,725;1,243;11,242;4,269;11,51;7,575;1,719;4,339;3,812;2,502;3,158;2,914;3,478;33,411;5,39;2,698;5,083;5,499;5,317;10,668;10,536;3,659;12,587;3,461;7,837;20,332;14,84;9,9;7,03;2,6;15,776;4,844;5,791;1,881;3,612;7,616;8,91
12/2/2008;13,964;7,769;17,751;2,746;7,385;3,088;2,464;16,13;11,047;1,831;9,672;6,671;20,939;15,77;1,269;11,528;4,525;11,775;7,592;1,679;4,36;3,808;2,502;3,188;2,914;3,67;33,692;5,175;2,628;5,304;5,415;5,576;10,954;10,393;3,607;12,634;3,461;7,863;19,576;15,323;9,759;7,023;2,58;16,134;4,694;5,885;1,881;3,695;7,433;9,025
12/3/2008;14,735;7,834;18,736;2,752;7,411;2,913;2,464;16,34;11,156;1,797;9,768;6,69;21,614;15,579;1,269;12,014;4,653;11,835;8,104;1,631;4,197;3,776;2,444;3,099;2,75;3,802;34,055;4,7;2,586;5,338;5,082;5,729;11,04;10,458;3,594;12,596;3,461;7,687;18,288;15,365;9,834;6,821;2,634;15,981;4,806;5,492;1,992;3,794;6,661;8,967
12/4/2008;14,193;7,702;17,874;2,726;7,566;3,014;2,491;15,828;11,252;1,877;9,758;6,677;22,303;14,846;1,272;12,586;4,754;11,69;8,488;1,608;4,155;3,755;2,399;3,099;2,774;3,832;33,556;4,377;2,646;5,22;5,332;5,695;11,326;10,003;3,555;12,884;3,599;7,804;17,636;15,337;9,9;6,835;2,579;15,751;4,882;5,869;1,952;3,861;7,153;8,833
12/5/2008;13,857;7,805;17,636;2,797;8,162;3,196;2,553;15,473;11,365;1,982;9,935;6,671;22,605;15,556;1,269;11,919;5,11;11,681;8,189;1,631;4,035;3,741;2,525;3,158;2,943;3,766;34,419;4,429;2,526;5,169;5,499;5,817;11,578;9,92;3,437;13,532;3,572;7,58;19,19;15,523;9,724;6,446;2,553;15,811;4,825;6,277;2,081;4,006;7,433;9,361
12/8/2008;15,421;8,325;20,064;2,997;8,898;3,675;2,699;17,411;12,497;2,019;9,959;6,996;23,47;16,263;1,28;13,214;5,293;13,36;8,488;1,756;4,105;3,716;2,594;2,981;3,17;3,684;34,51;5,045;2,788;5,242;5,999;6,106;11,24;11,153;3,437;13,933;3,873;8,604;21,173;14,971;11,222;6,787;2,58;17,435;4,882;6,983;2,164;4,525;7,529;9,86
12/9/2008;15,345;8,342;19,851;2,968;8,784;3,877;2,672;17,654;12,389;2,027;9,891;6,996;23,001;16,263;1,301;14,682;5,12;13,651;8,394;1,746;4,141;3,653;2,617;3,011;3,093;3,462;32,33;5,261;2,707;5,064;5,832;6,257;11,669;10,895;3,267;13,81;3,793;8,715;20,95;14,336;11,477;6,759;2,553;17,945;4,844;7,062;2,051;4,562;7,433;9,15
12/10/2008;16,742;8,371;21,869;3,054;8,447;4,012;2,669;18,863;12,409;2,104;9,959;6,962;22,182;16,73;1,328;16,139;5,302;14,148;8,607;1,874;4,148;3,653;2,617;3,04;3,064;3,464;32,148;5,39;2,707;4,907;5,832;6,452;10,805;11,638;3,11;13,248;3,599;9,3;21,337;14,15;11,958;6,717;2,646;18,736;4,814;7,611;2,117;4,658;7,481;9,505
12/11/2008;17,039;8,045;22,091;3,027;8,085;4,046;2,595;18,469;12,046;2,26;9,902;6,829;21,169;15,93;1,328;15,625;5,074;13,531;8,104;1,93;3,999;3,604;2,64;3,04;3,213;3,655;30,877;5,606;2,722;4,739;5,749;6,209;10,868;11,644;2,93;12,757;3,627;9,216;22,667;14,405;12,002;6,961;2,58;18,073;4,581;7,65;2,206;4,546;7,761;9,409
12/12/2008;17,245;8,358;22,64;3,1;8,111;4,012;2,672;18,535;12,535;2,312;9,94;6,929;22,56;15,907;1,312;16,482;4,8;13,762;8,735;1,844;3,964;3,596;2,605;3,023;3,435;3,704;31,694;5,477;2,707;4,994;5,84;6,508;11,154;11,584;2,927;13,395;3,655;9,365;24,213;14,84;12,042;7,448;2,58;18,115;4,504;7,454;2,175;4,297;7,616;9,85
12/15/2008;17,474;8,029;22,763;3,026;7,722;3,722;2,509;18,653;11,699;2,232;9,768;6,785;21,412;15,468;1,312;16,196;4,662;13,403;8,394;1,756;4,056;3,501;2,628;3,023;3,136;3,639;30,741;5,507;2,616;4,747;5,524;6,552;10,868;11,704;2,875;13,036;3,655;9,381;21,98;14,737;11,739;6,961;2,492;17,69;4,431;6,991;2,046;4,442;7,722;9,121
12/16/2008;18,161;8,54;23,666;3,165;8,111;3,951;2,651;19,645;12,451;2,366;10,118;7,013;21,718;15,996;1,344;17,121;4,8;13,874;8,343;1,819;3,999;3,522;2,656;3,067;3,261;3,82;31,195;5,692;2,661;4,908;5,832;6,963;11,092;12,446;2,875;13,13;3,669;9,918;22,324;14,495;12,475;7,518;2,614;18,294;4,431;7,242;2,058;4,38;7,916;9,658
12/17/2008;18,581;8,602;24,314;3,048;7,903;4,113;2,672;19,908;12,744;2,245;9,956;7,13;22,231;15,321;1,338;16,225;4,726;13,814;8,155;1,754;3,999;3,565;2,743;3,097;3,083;3,824;29,969;5,929;2,752;4,732;5,415;6,744;10,983;12,392;2,901;12,922;3,765;10,256;20,435;14,564;12,484;7,796;2,627;18,192;4,328;6,999;2,046;4,463;7,722;9,985
12/18/2008;17,932;8,474;23,05;3,095;7,955;4,349;2,604;18,929;12,493;2,316;10,046;7,13;22,961;14,752;1,338;16,768;4,598;14,011;8,445;1,805;4,105;3,529;2,761;3,127;3,015;3,848;30,423;5,929;2,707;4,71;4,907;6,893;10,983;12,033;3,006;13,532;3,876;10,438;19,92;14,495;12,528;7,866;2,756;18,456;4,506;6,787;2,138;4,483;7,693;10,772
12/19/2008;17,817;8,095;22,878;2,914;7,877;4,329;2,556;18,85;12,033;2,258;10,009;6,929;22,299;14,663;1,337;17,102;4,397;13,762;8,121;1,793;4,056;3,501;2,763;3,097;3,015;3,993;30,877;5,972;2,664;4,499;5,024;7,039;11,297;12,087;2,993;13,399;3,918;10,243;19,061;14,322;12,506;8,151;2,649;18,2;4,506;7,14;2,258;4,483;7,481;10,695
12/22/2008;16,894;7,798;21,426;2,86;7,8;3,978;2,491;17,661;11,473;2,316;9,959;6,731;21,389;14,646;1,328;17,626;4,443;12,846;8,027;1,768;3,95;3,529;2,752;3,097;2,953;3,752;30,786;5,735;2,631;4,47;4,924;6,401;10,868;11,374;3,084;12,899;3,821;9,255;19,113;13,874;11,818;8,005;2,714;16,797;4,298;7,015;2,234;4,728;7,481;10,839
12/23/2008;16,787;7,491;21,238;2,799;7,335;3,749;2,39;16,991;10,868;2,196;9,869;6,49;20,763;14,228;1,323;17,53;4,434;12,418;7,728;1,717;3,886;3,534;2,786;3,097;2,904;3,81;29,515;5,714;2,782;4,514;4,574;6,369;10,56;10,794;3,11;12,204;3,738;8,903;18,804;13,667;11,017;7,796;2,851;16,329;4,149;6,395;2,253;4,774;7,047;9,956
12/24/2008;16,787;7,491;21,238;2,799;7,335;3,749;2,39;16,991;10,868;2,196;9,869;6,49;20,763;14,228;1,323;17,53;4,434;12,418;7,728;1,717;3,886;3,534;2,786;3,097;2,904;3,81;29,515;5,714;2,782;4,514;4,574;6,369;10,56;10,794;3,11;12,204;3,738;8,903;18,804;13,667;11,017;7,796;2,851;16,329;4,149;6,395;2,253;4,774;7,047;9,956
12/25/2008;16,787;7,491;21,238;2,799;7,335;3,749;2,39;16,991;10,868;2,196;9,869;6,49;20,763;14,228;1,323;17,53;4,434;12,418;7,728;1,717;3,886;3,534;2,786;3,097;2,904;3,81;29,515;5,714;2,782;4,514;4,574;6,369;10,56;10,794;3,11;12,204;3,738;8,903;18,804;13,667;11,017;7,796;2,851;16,329;4,149;6,395;2,253;4,774;7,047;9,956
12/26/2008;17,398;7,323;22,025;2,812;7,335;3,944;2,372;17,805;10,822;2,143;9,699;6,437;20,574;13,948;1,323;16,635;4,379;12,546;7,515;1,745;3,893;3,659;2,784;2,975;2,919;3,863;28,516;5,714;2,707;4,484;4,424;6,608;10,577;11,135;3,137;12,275;3,558;9,134;19,156;13,253;11,126;7,796;2,915;16,499;4,224;6,709;2,234;4,82;7,24;9,783
12/29/2008;17,832;7,336;22,93;2,831;7,335;4,147;2,351;17,766;10,822;2,201;9,68;6,521;20,313;13,33;1,328;16,301;4,123;12,478;7,464;1,73;3,829;3,587;2,809;2,978;2,933;3,808;28,152;5,606;2,692;4,557;4,166;6,805;10,296;11,063;3,137;11,997;3,455;9,268;19,19;12,907;11,801;7,657;2,986;16,508;4,187;6,92;2,234;4,982;6,844;9,735
12/30/2008;18,085;7,448;23,269;2,893;7,691;4,059;2,378;18,193;10,905;2,269;9,733;6,691;20,583;13,215;1,323;17,082;4,507;12,897;7,515;1,793;3,928;3,577;2,881;2,978;3,025;3,805;28,152;5,744;2,737;4,626;4,091;6,759;10,611;11,482;3,267;12,228;3,408;9,43;20,435;13,108;11,971;7,824;2,986;17,129;4,243;7,219;2,305;5,397;7,24;9,514
12/31/2008;18,085;7,448;23,269;2,893;7,691;4,059;2,378;18,193;10,905;2,269;9,733;6,691;20,583;13,215;1,323;17,082;4,507;12,897;7,515;1,793;3,928;3,577;2,881;2,978;3,025;3,805;28,152;5,744;2,737;4,626;4,091;6,759;10,611;11,482;3,267;12,228;3,408;9,43;20,435;13,108;11,971;7,824;2,986;17,129;4,243;7,219;2,305;5,397;7,24;9,514
